system,feature,feature_type,n_clusterA,n_clusterB,mean_clusterA,mean_clusterB,effect_size,effect_ci_low,effect_ci_high,p_value,fdr_q_value,significant_at_q05
rna,THAP11,continuous,42,59,0.0680249581071236,-0.0484245464491387,-0.0485431777940277,-0.2220760579403846,0.1135350402985481,0.7854928843143425,0.9998068969937074,False
rna,ARIH2OS,continuous,42,59,0.1454813024675824,-0.1035629610786179,-0.0335329825378074,-0.2264206169714951,0.1055678701417824,0.8067555073780062,0.9998068969937074,False
rna,PRPF6,continuous,42,59,-0.1573881253760966,0.1120390045050179,0.1894374056162652,-0.0090342268053581,0.3628684949123084,0.3434247639198481,0.9998068969937074,False
rna,H2BS1,continuous,42,59,-0.0976158739587,0.0694892662078881,0.0,0.0,0.0,0.2041899809027729,0.9998068969937074,False
rna,GK3P,continuous,42,59,0.0963620871631747,-0.0685967400144633,0.0,0.0,0.0,0.3788774620189677,0.9998068969937074,False
rna,SNX18,continuous,42,59,0.1438260928118124,-0.1023846762389174,-0.1496791687912743,-0.2743615128745991,0.0010498459304293,0.332997485619238,0.9998068969937074,False
rna,RLF,continuous,42,59,0.0080627722950151,-0.0057396006167904,0.0415035245394663,-0.0994596341102446,0.1890987817778504,0.8094109162020144,0.9998068969937074,False
rna,SDHAF1,continuous,42,59,0.1232301888445951,-0.0877231852792032,-0.0900819802085907,-0.2523427230856191,0.0508314322992926,0.5557787450909073,0.9998068969937074,False
rna,DOK5,continuous,42,59,0.0753823386848033,-0.0536620038095209,0.0,0.0,0.0,0.1564993422552766,0.9998068969937074,False
rna,CYP2U1,continuous,42,59,-0.1401812630795157,0.099790051683723,0.2646991620788039,0.0693385604693087,0.4464056860954245,0.1391608683889628,0.9998068969937074,False
rna,RILPL2,continuous,42,59,0.0290447682466215,-0.020675936717934,0.0,-0.1990575587592006,0.0284614419482955,0.7154752739703777,0.9998068969937074,False
rna,EZHIP,continuous,42,59,-0.0614518195458002,0.0437453630665018,0.0,0.0,0.0,0.8325338104835294,0.9998068969937074,False
rna,ZDHHC9,continuous,42,59,0.0663434774859979,-0.0472275602442698,-0.0996447727625943,-0.3110059003847925,0.0506054805369757,0.5188617555625257,0.9998068969937074,False
rna,CTHRC1,continuous,42,59,-0.0189706477700168,0.0135045289210288,0.0,0.0,0.0,0.4742920813588446,0.9998068969937074,False
rna,EFS,continuous,42,59,0.0400074716714284,-0.0284798950881345,0.0,0.0,0.0,0.8160189656383757,0.9998068969937074,False
rna,MTMR9,continuous,42,59,0.1491155303024665,-0.1061500385203999,-0.1356529837734747,-0.2843791168474282,0.0,0.3244191244501788,0.9998068969937074,False
rna,XRN2,continuous,42,59,0.1239833456467469,-0.0882593307993792,-0.0677177476950046,-0.2084750356038217,0.0764795254597848,0.7124016380838194,0.9998068969937074,False
rna,RPS10-NUDT3,continuous,42,59,0.0354210788521367,-0.0252150052845718,0.0365012101030663,-0.0958278071063094,0.1598145068372507,0.8121011322753462,0.9998068969937074,False
rna,RASGRF2,continuous,42,59,-0.0703071057605658,0.0500491261346401,0.1203501076688949,-0.0285736255263269,0.2715400679247305,0.44638305447198,0.9998068969937074,False
rna,H1-6,continuous,42,59,0.0446186036436912,-0.031762395814153,0.0,0.0,0.0,0.5218593264323621,0.9998068969937074,False
rna,AC138696.1,continuous,42,59,-0.0914297302464596,0.0650855706839204,0.0,0.0,0.0,0.7763810099684565,0.9998068969937074,False
rna,GJA4,continuous,42,59,-0.0152139725698771,0.0108302855582176,0.0,0.0,0.0,0.5833829417463565,0.9998068969937074,False
rna,SMIM10,continuous,42,59,0.2248553506561183,-0.1600665208060502,0.0,-0.0532150845821149,0.0,0.0677037309465112,0.9998068969937074,False
rna,PIP5K1B,continuous,42,59,0.0650746868078868,-0.0463243533208686,-0.1469976854542918,-0.2910069013012424,0.017642541801941,0.4340232227686271,0.9998068969937074,False
rna,LMOD2,continuous,42,59,-0.1190915559491455,0.0847770398282052,0.0,0.0,0.0,0.543251439799165,0.9998068969937074,False
rna,UNC50,continuous,42,59,0.173707888348013,-0.1236564628918059,-0.1140807532688023,-0.2087588959896005,-0.032794336000973,0.2036328996381332,0.9998068969937074,False
rna,ZDHHC15,continuous,42,59,-0.0421869057138656,0.0300313566098704,0.0,0.0,0.0,0.3649677153360979,0.9998068969937074,False
rna,RGS16,continuous,42,59,-0.1800474996942282,0.1281694065619929,0.0,0.0,0.0,0.523770877421827,0.9998068969937074,False
rna,ZNF574,continuous,42,59,0.1453303118806853,-0.1034554762540471,-0.1034945431097977,-0.2251660566244082,0.0501429910847591,0.5016941378730623,0.9998068969937074,False
rna,XRCC2,continuous,42,59,0.119565850212909,-0.0851146730329183,0.0,0.0,0.0,0.3660340491093468,0.9998068969937074,False
rna,AC004922.1,continuous,42,59,-0.0367497257086091,0.0261608216908743,0.0,0.0,0.0,0.3495299058274289,0.9998068969937074,False
rna,ST6GALNAC5,continuous,42,59,0.1428057715177161,-0.1016583458261708,0.0,0.0,0.0,0.7117492693764039,0.9998068969937074,False
rna,TNS4,continuous,42,59,-0.0914026827186697,0.0650663165115954,0.0,0.0,0.0,0.356257106109774,0.9998068969937074,False
rna,ITGA9,continuous,42,59,-0.1390570333183082,0.098989752531677,0.0,0.0,0.0,0.7421480967092038,0.9998068969937074,False
rna,ISOC1,continuous,42,59,0.1688009749449466,-0.1201634058930128,-0.2427288274265435,-0.377837858400853,-0.062607187089932,0.1671219802589305,0.9998068969937074,False
rna,NUPR2,continuous,42,59,0.0450987014113288,-0.0321041603267086,0.0,-0.0435967731013391,0.0,0.5325425297624262,0.9998068969937074,False
rna,VN1R1,continuous,42,59,0.0591239756769897,-0.0420882538717553,0.0,0.0,0.0,0.2583215659316342,0.9998068969937074,False
rna,GADD45GIP1,continuous,42,59,-0.0403680536660113,0.0287365805758047,0.119580930660597,-0.0309770443972224,0.2692726518245256,0.4422514387699955,0.9998068969937074,False
rna,SMTNL2,continuous,42,59,-0.0953432887628488,0.0678714936955875,0.0,0.0,0.0,0.0989340602783234,0.9998068969937074,False
rna,AKIRIN2,continuous,42,59,0.1255693349707251,-0.0893883401486517,-0.2048216565274253,-0.390387707021584,-0.0315696911120283,0.2400743811983342,0.9998068969937074,False
rna,SPATA25,continuous,42,59,0.111262871207119,-0.0792040778084576,0.0,0.0,0.0,0.0862759977881098,0.9998068969937074,False
rna,PCBP1,continuous,42,59,0.1151921009911242,-0.0820011566377494,-0.1048495509591399,-0.2877132753432159,0.080904450874445,0.5329069501419286,0.9998068969937074,False
rna,AL360181.3,continuous,42,59,-0.1880549798077422,0.1338696466427995,0.282762227508996,0.0820501637592264,0.4630114625490213,0.1431361084159893,0.9998068969937074,False
rna,IL22RA1,continuous,42,59,0.0151971008394626,-0.0108182751738583,0.0,0.0,0.0,0.608741771839496,0.9998068969937074,False
rna,HOXC11,continuous,42,59,0.1184095317364908,-0.0842915310666491,0.0,0.0,0.0,0.0716213329726402,0.9998068969937074,False
rna,BLOC1S5-TXNDC5,continuous,42,59,0.0335430456406543,-0.0238781002865675,0.0,0.0,0.0,0.3058933910841154,0.9998068969937074,False
rna,INSYN2A,continuous,42,59,-0.0501806888631236,0.0357218463093423,0.0,0.0,0.0,0.2831501834882004,0.9998068969937074,False
rna,DDX21,continuous,42,59,0.1443735807958616,-0.1027744134479014,-0.1574713840214133,-0.2806135751698366,-0.038948960417319,0.1869976162327572,0.9998068969937074,False
rna,CTU1,continuous,42,59,-0.2055836582762223,0.1463476889423955,0.3520043998795498,0.1716465821959416,0.51647666457116,0.0549898640742624,0.9998068969937074,False
rna,TSNARE1,continuous,42,59,0.07826658123867,-0.055715193424138,-0.0247032373707098,-0.2188691356121069,0.128147071305939,0.8334893557731335,0.9998068969937074,False
rna,C5orf15,continuous,42,59,0.1701816807793288,-0.1211462812327425,-0.1871668917537717,-0.3132778547208782,-0.0695767787027132,0.1321861658823058,0.9998068969937074,False
rna,SHD,continuous,42,59,-0.1428969236834171,0.1017232338085341,0.0203157739684713,0.0,0.2636844200205989,0.3200512644009298,0.9998068969937074,False
rna,RND2,continuous,42,59,0.1428097000727525,-0.1016611424246713,0.0,0.0,0.0,0.3862532720204463,0.9998068969937074,False
rna,LMOD3,continuous,42,59,0.1104909016849441,-0.0786545401825025,0.0,0.0,0.0,0.2386936745019462,0.9998068969937074,False
rna,HPS6,continuous,42,59,0.0473062533434904,-0.0336756379733322,0.0551556902524039,-0.0572771873941338,0.1686490831941038,0.6222529334924486,0.9998068969937074,False
rna,YTHDF1,continuous,42,59,-0.0420331772133656,0.0299219227620568,0.0467897043626607,-0.1654747885691175,0.2254332316803197,0.8174499949749918,0.9998068969937074,False
rna,PNMA6A,continuous,42,59,-0.1240273989722227,0.0882906907937857,0.0,0.0,0.0,0.2656833088971434,0.9998068969937074,False
rna,APOBEC4,continuous,42,59,0.1658267925476925,-0.1180461913051336,0.0,0.0,0.0,0.5720386326705971,0.9998068969937074,False
rna,PIGBOS1,continuous,42,59,0.1009701353908342,-0.0718770455324582,-0.1597204595299465,-0.2980970851438834,0.0120826030903755,0.3796633248384586,0.9998068969937074,False
rna,LIN28A,continuous,42,59,0.1158972741213663,-0.0825031442897877,0.0,0.0,0.0,0.2966317821584314,0.9998068969937074,False
rna,AC008758.6,continuous,42,59,0.188848559958548,-0.1344345681060851,0.0,0.0,0.0,0.1359292026215726,0.9998068969937074,False
rna,PCDHB14,continuous,42,59,-0.1042143070630828,0.0741864558754188,0.0,0.0,0.0,0.3028277607592191,0.9998068969937074,False
rna,CCDC3,continuous,42,59,0.23509966639476,-0.167359084552202,0.0,0.0,0.0,0.4389198604620568,0.9998068969937074,False
rna,OTUD1,continuous,42,59,0.0908620638460524,-0.0646814691785458,-0.1497228037220221,-0.3189302452737281,0.0154127207032934,0.3759370895373515,0.9998068969937074,False
rna,CSKMT,continuous,42,59,-0.2101616879778691,0.1496066253401781,0.3132994682772592,0.1149513707963426,0.5055107467967813,0.1304252803826021,0.9998068969937074,False
rna,PGLYRP1,continuous,42,59,-0.0749177413596351,0.0533312735102485,0.0,0.0,0.0,0.6811164260053266,0.9998068969937074,False
rna,STX19,continuous,42,59,0.1074580520506603,-0.0764955624767412,0.0,0.0,0.0,0.2871097236477832,0.9998068969937074,False
rna,ANKRD33B,continuous,42,59,0.1888470180060835,-0.1344334704450086,-0.3005546235913885,-0.6567405468285191,-0.0596489057386508,0.0506680277550496,0.9998068969937074,False
rna,H3C11,continuous,42,59,-0.0212409702109175,0.0151206906586193,0.0,-0.1241481958009848,0.0742237326595696,0.8140660850935981,0.9998068969937074,False
rna,INCA1,continuous,42,59,0.0752235402758655,-0.0535489608743448,0.0,0.0,0.0,0.7301868819137352,0.9998068969937074,False
rna,XPNPEP2,continuous,42,59,0.2264378025114562,-0.1611930119573078,-0.3295553559761013,-0.5898640501709904,-0.0300207901934359,0.114208913026731,0.9998068969937074,False
rna,PKLR,continuous,42,59,0.11524377003964,-0.0820379379943251,0.0,0.0,0.0,0.1279300147070623,0.9998068969937074,False
rna,NPHP3-ACAD11,continuous,42,59,0.247329900302722,-0.1760653527578698,0.0,0.0,0.0,0.0581339338798589,0.9998068969937074,False
rna,CCR1,continuous,42,59,0.1010569144162821,-0.0719388204319295,-0.1763636248105671,-0.3408046299974537,-0.0246492783516972,0.2541352920776666,0.9998068969937074,False
rna,SPDYE1,continuous,42,59,0.1317253789971472,-0.0937706087776302,0.0,0.0,0.0,0.0623536768972087,0.9998068969937074,False
rna,MINAR1,continuous,42,59,0.0226762684803003,-0.0161424284097052,0.0,0.0,0.0,0.4957852713246734,0.9998068969937074,False
rna,GDF5,continuous,42,59,0.0356608241916939,-0.0253856714584939,0.0,0.0,0.0,0.5685535978928352,0.9998068969937074,False
rna,IL9,continuous,42,59,-0.048923157070901,0.034826654186065,0.0,0.0,0.0,0.6023397319962951,0.9998068969937074,False
rna,AC079594.2,continuous,42,59,0.1409893159491453,-0.1003652757604086,0.0,0.0,0.0,0.1768188980846776,0.9998068969937074,False
rna,ZNF253,continuous,42,59,-0.0119861125124596,0.0085324868732763,0.0756333999126083,-0.0523501254982492,0.2031608556685033,0.6369161186218206,0.9998068969937074,False
rna,LYL1,continuous,42,59,-0.0394702240876374,0.0280974476556063,0.0627641290226758,-0.1427757031591638,0.2334662381032759,0.7854928843143425,0.9998068969937074,False
rna,ZNF117,continuous,42,59,0.0375190625199932,-0.026708485183724,-0.0283316923752415,-0.2233266761210732,0.0818589264490005,0.737830879037596,0.9998068969937074,False
rna,AL591806.4,continuous,42,59,-0.0001756572987312,0.0001250441787578,0.0549101712718693,-0.1091194641890675,0.2334956450401358,0.7670065408720733,0.9998068969937074,False
rna,ARHGEF6,continuous,42,59,0.0803042379405894,-0.0571657287034704,0.0411728558077794,-0.065706965808085,0.1548744080829688,0.6970507919223377,0.9998068969937074,False
rna,ARMH2,continuous,42,59,0.0107873859930374,-0.0076791561306367,0.0,0.0,0.0,0.8319293966847637,0.9998068969937074,False
rna,TGDS,continuous,42,59,-0.014794982161052,0.0105320211993929,0.0284973632119988,-0.0686455460647726,0.1314173582747131,0.7407829696906568,0.9998068969937074,False
rna,ENO4,continuous,42,59,-0.0959063349980024,0.0682723062697643,0.0,0.0,0.0,0.2094597696798464,0.9998068969937074,False
rna,CCL22,continuous,42,59,-0.0423689979481137,0.0301609815901826,0.0,0.0,0.0,0.2490762157409425,0.9998068969937074,False
rna,ZFP36L2,continuous,42,59,-0.078248025193857,0.0557019840363049,0.089358284230259,-0.0727744395897253,0.2724637893546994,0.622253947364444,0.9998068969937074,False
rna,TRIM39-RPP21,continuous,42,59,0.0026313970787754,-0.0018731979204843,0.0,0.0,0.0,0.5341131701719444,0.9998068969937074,False
rna,PI3,continuous,42,59,0.1050366561307784,-0.0747718569066557,0.0,0.0,0.0,0.2322005886702002,0.9998068969937074,False
rna,SLC45A3,continuous,42,59,-0.0322091134609457,0.0229285214467749,0.0,0.0,0.0,0.6867923947759074,0.9998068969937074,False
rna,STX1B,continuous,42,59,0.1701476369844575,-0.121122046666902,0.0,0.0,0.0,0.1323285708615351,0.9998068969937074,False
rna,ZNF622,continuous,42,59,0.106116278749751,-0.0755404018218566,-0.0505756289113971,-0.1501071950515403,0.0516457695812886,0.5885828969040956,0.9998068969937074,False
rna,ACCSL,continuous,42,59,0.0274976803195111,-0.0195746198884654,0.0,0.0,0.0,0.5458292805983158,0.9998068969937074,False
rna,TRNP1,continuous,42,59,-0.0270536968623898,0.0192585638681419,0.0,0.0,0.0,0.6459428328787851,0.9998068969937074,False
rna,ZNF534,continuous,42,59,-0.0822262722117078,0.0585339564896904,0.0,0.0,0.0,0.5031504791093004,0.9998068969937074,False
rna,ZNF69,continuous,42,59,-0.0079441096530302,0.0056551289055469,-0.0947291564950127,-0.2774657703473399,0.0704998289321819,0.5697055815110226,0.9998068969937074,False
rna,H2AC14,continuous,42,59,-0.0471959415877214,0.0335971109607508,0.0329909103287382,-0.0678771440671083,0.2175059269878136,0.6992221953123207,0.9998068969937074,False
rna,TYW1B,continuous,42,59,-0.1310073882173757,0.093259496697115,0.1095807698994887,-0.0436770782415581,0.2768094108525443,0.5216098704754939,0.9998068969937074,False
rna,C6orf58,continuous,42,59,-0.1400497374290379,0.0996964232545693,0.0,0.0,0.0,0.6544686218387503,0.9998068969937074,False
rna,PYURF,continuous,42,59,0.039583353665147,-0.0281779805751895,-0.0419612507037174,-0.1859249534770891,0.076612613043678,0.7749174855085152,0.9998068969937074,False
rna,CCDC184,continuous,42,59,0.037212719863341,-0.0264904107501749,0.0,0.0,0.0,0.3862488829808183,0.9998068969937074,False
rna,CABCOCO1,continuous,42,59,-0.1002306508892851,0.0713506328364404,0.0,0.0,0.0,0.8334825549730975,0.9998068969937074,False
rna,GPC4,continuous,42,59,-0.1430083455195164,0.1018025510477913,0.0,0.0,0.0,0.4884332037039424,0.9998068969937074,False
rna,RFXAP,continuous,42,59,-0.0656865911217358,0.0467599462222526,0.0879144525044406,-0.069737751752573,0.2778655910109729,0.5813861520176937,0.9998068969937074,False
rna,AP000812.4,continuous,42,59,0.1415686803943044,-0.100777704687471,0.0,0.0,0.0,0.3793071008937154,0.9998068969937074,False
rna,S100Z,continuous,42,59,0.1854851484373451,-0.132040275158788,-0.2724113465080589,-0.4660194201957147,-0.0908209399669006,0.1450277060764555,0.9998068969937074,False
rna,C1orf56,continuous,42,59,0.0082951592324672,-0.005905028606163,0.1007600138476568,-0.0584924006395587,0.265087410869174,0.5016816804351166,0.9998068969937074,False
rna,MSH4,continuous,42,59,-0.1405082053624057,0.1000227902579837,0.0,0.0,0.0,0.6722668170445112,0.9998068969937074,False
rna,TENT4B,continuous,42,59,-0.051578435126468,0.0367168521239264,0.1144819064553232,-0.0431391418615245,0.2589782747376455,0.4843168184997742,0.9998068969937074,False
rna,COQ3,continuous,42,59,0.0960019926682327,-0.0683404015604369,-0.1261370528102561,-0.296995647252493,0.0007106794510766,0.3539390615428405,0.9998068969937074,False
rna,SUMO2,continuous,42,59,0.1206655169798434,-0.0858974866636174,-0.1406165739485426,-0.2932587621721474,0.0155703477925901,0.3796633248384586,0.9998068969937074,False
rna,C6orf120,continuous,42,59,0.1996003971427771,-0.1420884183050277,-0.2816310633743545,-0.4734526541390514,-0.0860925595425112,0.1224138864823349,0.9998068969937074,False
rna,PON1,continuous,42,59,-0.0980574681495942,0.0698036213946264,0.0,0.0,0.0,0.7939353624244885,0.9998068969937074,False
rna,COLEC12,continuous,42,59,0.0916923457447633,-0.0652725173098315,0.0,0.0,0.0,0.292709139351209,0.9998068969937074,False
rna,PELI2,continuous,42,59,0.0543008141483507,-0.0386548168513682,-0.0454635834597567,-0.2215225599004544,0.1386138881234585,0.806758817110147,0.9998068969937074,False
rna,ZFP69,continuous,42,59,-0.1378649010919228,0.0981411160315382,0.2068049521248567,0.0485908054178735,0.3478873109435068,0.1962227514525778,0.9998068969937074,False
rna,FKBP1C,continuous,42,59,0.1190975982960464,-0.0847813411598975,0.0,-0.0428557442451773,0.0,0.212798046087976,0.9998068969937074,False
rna,FNDC8,continuous,42,59,-0.1000406815249778,0.0712154004076113,0.0,0.0,0.0,0.6418812236903833,0.9998068969937074,False
rna,FNDC10,continuous,42,59,-0.0537769929631344,0.0382819271940957,0.1217088729387866,-0.0511429580538506,0.3260981653299487,0.4609481099899983,0.9998068969937074,False
rna,RWDD2A,continuous,42,59,-0.0672330463022604,0.0478608126219481,0.0,0.0,0.0,0.4362510737530175,0.9998068969937074,False
rna,ABT1,continuous,42,59,-0.0715609765574526,0.0509417121256442,0.1392014146438632,-0.0296928084196865,0.3083404275007855,0.4630324482002589,0.9998068969937074,False
rna,MARCKSL1,continuous,42,59,0.0813137290111999,-0.0578843494656,0.0281984913481957,-0.0765549834744546,0.1282592144443328,0.7802001013309187,0.9998068969937074,False
rna,HTR2B,continuous,42,59,0.1421422462657875,-0.1011860058163234,0.0,0.0,0.0,0.1906219162084809,0.9998068969937074,False
rna,FAM167B,continuous,42,59,0.1578397931769254,-0.1123605307361163,-0.2738993823456379,-0.5055758511597455,-0.0681363330934148,0.1333306765200956,0.9998068969937074,False
rna,ENC1,continuous,42,59,0.0875026151628095,-0.0622899972345423,-0.137815945983096,-0.3479143990315855,0.0345623275059631,0.4503367780376143,0.9998068969937074,False
rna,PYGO2,continuous,42,59,-0.1618515207163362,0.1152163367811206,0.3091220295226442,0.1008640820566575,0.481659826172961,0.1138025488274048,0.9998068969937074,False
rna,TCAP,continuous,42,59,-0.0987957280525243,0.070329162342475,0.0,0.0,0.0,0.5933059376577788,0.9998068969937074,False
rna,MRPL54,continuous,42,59,0.0422781658723517,-0.0300963214684537,-0.1321223769219631,-0.3161039532490535,0.0439195093635403,0.4715008237547553,0.9998068969937074,False
rna,PPP1R14C,continuous,42,59,0.1141439283838566,-0.0812549998664742,0.0,0.0,0.0,0.7216973599493527,0.9998068969937074,False
rna,RAB19,continuous,42,59,0.085867592296744,-0.0611260826519194,-0.1213610039053006,-0.4371866810955081,0.0,0.3020745064206228,0.9998068969937074,False
rna,LURAP1L,continuous,42,59,0.0604064457084633,-0.0430011986399231,0.0,0.0,0.0,0.8191511774347162,0.9998068969937074,False
rna,S100B,continuous,42,59,-0.0203225630968597,0.0144669093231882,0.0679321162343196,-0.1237645142597726,0.2661986330713249,0.7124008378311669,0.9998068969937074,False
rna,ZNF844,continuous,42,59,-0.0083831636063488,0.0059676757875703,0.1037923308668184,-0.0139494442038675,0.2579464180529662,0.4582729812588731,0.9998068969937074,False
rna,AKR7A3,continuous,42,59,-0.1055946422314896,0.0751690673512299,0.0,0.0,0.0,0.6614720270183225,0.9998068969937074,False
rna,NHLRC4,continuous,42,59,-0.0921533459878817,0.0656006869744243,0.2526470854515606,0.0774263980462973,0.437817111736981,0.1658624080207921,0.9998068969937074,False
rna,PARM1,continuous,42,59,-0.0852536548314144,0.0606890424223628,0.0,0.0,0.0365287867753928,0.5500822055061103,0.9998068969937074,False
rna,MIXL1,continuous,42,59,0.1469400613050144,-0.1046013995730611,-0.0059190135706148,-0.1049726723059195,0.0,0.0432392105387065,0.9998068969937074,False
rna,PDZD11,continuous,42,59,0.2125958739691076,-0.1513394357068224,-0.2970050658257293,-0.4296803562712408,-0.1458561167029503,0.0694315408176643,0.9998068969937074,False
rna,DEFB1,continuous,42,59,0.2629214336102269,-0.1871644103666022,0.0,0.0,0.0,0.0563536697774281,0.9998068969937074,False
rna,GPR62,continuous,42,59,0.1419103408709287,-0.1010209206199832,0.0,0.0,0.0,0.2514856590767316,0.9998068969937074,False
rna,SFRP2,continuous,42,59,0.0306360639637875,-0.0218087234996453,0.0,0.0,0.0,0.3864919236820225,0.9998068969937074,False
rna,ZNF792,continuous,42,59,0.2467453587197915,-0.175649238410699,-0.2586135608565515,-0.4348018286052181,-0.1253701814908759,0.0720884854738508,0.9998068969937074,False
rna,HIGD1C,continuous,42,59,0.027408961911088,-0.019511464411283,0.0,0.0,0.0,0.4782179804762746,0.9998068969937074,False
rna,CAPN14,continuous,42,59,-0.0579124387987384,0.0412258038906273,0.0,0.0,0.0,0.8005371237723238,0.9998068969937074,False
rna,AGMAT,continuous,42,59,0.133798883133059,-0.0952466625692962,-0.2259938525423345,-0.4385593237522363,-0.0230234829555896,0.1838405639985926,0.9998068969937074,False
rna,MIS18A,continuous,42,59,-0.0002321313110873,0.0001652460180621,0.045373433795832,-0.0657906791223534,0.1824742278189224,0.6868854356585865,0.9998068969937074,False
rna,NLRP2B,continuous,42,59,0.1451455177571043,-0.1033239278948877,0.0,0.0,0.0,0.1809378318308908,0.9998068969937074,False
rna,IER5L,continuous,42,59,-0.0225466585663341,0.016050163725187,0.0,0.0,0.0,0.6551669456277776,0.9998068969937074,False
rna,SCUBE3,continuous,42,59,0.0581043389692352,-0.0413624107916589,0.0,0.0,0.0,0.2976641716028514,0.9998068969937074,False
rna,WDR97,continuous,42,59,-0.0918593738980188,0.0653914187070643,0.0,0.0,0.0,0.306681547498345,0.9998068969937074,False
rna,TEX43,continuous,42,59,0.0090706048232039,-0.0064570407216062,0.0,0.0,0.0,0.795435416773431,0.9998068969937074,False
rna,AZU1,continuous,42,59,0.1630313163466561,-0.1160561912976197,-0.2715358750759983,-0.4949687662369561,-0.0481942697697034,0.1344627400161986,0.9998068969937074,False
rna,OBI1,continuous,42,59,-0.075313181103551,0.0536127729889685,0.1498322385103649,-0.0010900254549509,0.2931802569292704,0.3364231034241921,0.9998068969937074,False
rna,SPINK6,continuous,42,59,-0.099178276315614,0.0706014848348439,0.0,0.0,0.0,0.7939353624244885,0.9998068969937074,False
rna,CCDC168,continuous,42,59,0.0704289835442468,-0.0501358865908196,0.0,0.0,0.0,0.195928540878438,0.9998068969937074,False
rna,SLC35D3,continuous,42,59,-0.0349254160708728,0.0248621605928248,0.0,0.0,0.0,0.514777447624002,0.9998068969937074,False
rna,GMEB1,continuous,42,59,0.0653979833775263,-0.0465544966416289,-0.0929424591194247,-0.267568144469758,0.0667089094436284,0.5419935614098852,0.9998068969937074,False
rna,TGFB3,continuous,42,59,0.0775874937827016,-0.0552317752351435,0.0,-0.0428174196131636,0.0,0.1839367451263878,0.9998068969937074,False
rna,MTRNR2L10,continuous,42,59,0.0914485885208122,-0.0650989952182052,0.0,0.0,0.0,0.5009497431828309,0.9998068969937074,False
rna,CHADL,continuous,42,59,-0.1103819302490177,0.0785769672959107,0.0,0.0,0.2500804016254029,0.2759367017279484,0.9998068969937074,False
rna,H2AC8,continuous,42,59,0.0496588270630882,-0.035350351468639,-0.1080292739441605,-0.2841064559031764,0.0848996984362604,0.5465727636398263,0.9998068969937074,False
rna,SNAP29,continuous,42,59,0.1066445185000587,-0.0759164368983468,-0.0466019555604826,-0.1516043898614563,0.052473620773189,0.6320255756969948,0.9998068969937074,False
rna,IL12B,continuous,42,59,0.1405838851062654,-0.1000766639739517,0.0,0.0,0.0,0.3793071008937154,0.9998068969937074,False
rna,PET117,continuous,42,59,-0.2817714911906448,0.2005830954238487,0.3248198362058393,0.1696379195207885,0.5104746443532319,0.0410541997088675,0.9998068969937074,False
rna,AC106741.2,continuous,42,59,-0.2027270426983375,0.144314165988647,0.0,0.0,0.0,0.0465829951203212,0.9998068969937074,False
rna,THEM6,continuous,42,59,0.0206839056052414,-0.0147241361935617,0.0515343414598247,-0.0806467135182936,0.1749111582185707,0.6970507919223377,0.9998068969937074,False
rna,H3C1,continuous,42,59,0.0736351577374921,-0.0524182478809265,-0.2054363698081361,-0.4363780363064249,-0.0106742857203986,0.2353421061370945,0.9998068969937074,False
rna,ACTL7B,continuous,42,59,-0.1357444015798601,0.0966316079043071,0.0,0.0,0.0,0.1123024068775903,0.9998068969937074,False
rna,LRRC8E,continuous,42,59,0.1490661481110068,-0.106114885095971,0.0,0.0,0.0,0.0978699533219506,0.9998068969937074,False
rna,FFAR4,continuous,42,59,-0.0957452270871686,0.0681576192823914,0.0,0.0,0.0,0.7579031639959722,0.9998068969937074,False
rna,RSC1A1,continuous,42,59,-0.0455721929264377,0.0324412220832269,0.0,0.0,0.0128781260638026,0.7446182809260213,0.9998068969937074,False
rna,RNF26,continuous,42,59,-0.018815627832015,0.0133941757448242,0.0630104760827056,-0.0853356865639766,0.2136934522428046,0.707271643002036,0.9998068969937074,False
rna,PI4K2A,continuous,42,59,0.0010399987670269,-0.0007403381053411,0.0658920559133392,-0.0622940931674492,0.1967888801260435,0.5627211659153293,0.9998068969937074,False
rna,SOX12,continuous,42,59,-0.0413733662221064,0.0294522268021774,0.0,0.0,0.0,0.8194200128295304,0.9998068969937074,False
rna,MAGEB17,continuous,42,59,0.1029008259569814,-0.0732514354270048,0.0,0.0,0.0,0.6949013398843248,0.9998068969937074,False
rna,MUL1,continuous,42,59,0.1135997686043334,-0.0808676318878305,-0.0636297956240393,-0.186405402108723,0.0397344443392078,0.5419970908560663,0.9998068969937074,False
rna,NATD1,continuous,42,59,0.0840363704575625,-0.0598225010036885,-0.1403279615933406,-0.3112612518646774,0.0259130254110797,0.4121975249044598,0.9998068969937074,False
rna,GRIN3A,continuous,42,59,0.1126208844238294,-0.0801707990813701,0.0,0.0,0.0,0.2446973371401324,0.9998068969937074,False
rna,SLC25A44,continuous,42,59,0.1528728706584484,-0.1088247553839801,-0.0621384614299844,-0.1871822628996657,0.084988793463748,0.6320057315497948,0.9998068969937074,False
rna,KIR3DL2,continuous,42,59,-0.0307369713588817,0.0218805558825936,0.1338848661729548,-0.0187527269908293,0.3142632398924668,0.4102075254585094,0.9998068969937074,False
rna,C1orf174,continuous,42,59,0.0994418691594245,-0.0707891271982344,-0.1299067199065146,-0.2373576556859821,-0.0167076758869878,0.248446911120915,0.9998068969937074,False
